age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,past_num_of_claims,witness_present,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,accident_site_Local,accident_site_Parking Lot,channel_Online,channel_Phone,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,claim_day_of_week_Mon,claim_day_of_week_Sat,claim_day_of_week_Sun,claim_day_of_week_Thu,claim_day_of_week_Tue,claim_day_of_week_Wed,vehicle_category_Large,vehicle_category_Medium
45,1,1,88,60908.8,1,1,1,0,0,51,1,7.0,20547.32,22663.67,4956.66,2000,1246.68,10.62,4,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
58,1,1,78,64964.8,1,1,0,2,1,3,1,0.0,20554.59,24633.14,5641.35,1000,1622.67,9.06,7,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
35,1,1,49,56865.6,0,1,0,0,0,50,1,6.0,12641.82,17610.38,8352.45,500,1082.36,10.5,3,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
40,0,1,79,59027.2,0,0,1,0,0,83,0,6.0,21952.03,7461.99,3378.36,500,1354.2,8.01,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36,1,0,40,57331.2,1,0,1,0,0,19,1,3.0,29380.43,23315.07,1602.68,500,1055.6,9.81,4,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
45,0,1,82,60921.6,0,1,0,0,0,49,1,6.0,8429.35,25980.17,1134.78,2000,1155.97,10.52,3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
48,1,0,96,61960.0,0,1,0,0,0,85,1,7.0,14355.02,16553.95,7786.71,500,1232.57,6.75,2,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36,1,1,44,57326.4,1,1,0,1,1,81,0,4.0,14400.8,17926.15,3105.15,500,1078.65,6.71,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
47,0,1,69,61617.6,1,0,1,0,1,17,1,3.0,17488.33,11831.65,2233.44,1000,1324.78,8.75,5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
35,1,0,85,56884.8,1,0,1,1,0,0,1,3.0,15759.21,21405.02,6427.82,2000,1246.68,10.87,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37,1,1,87,57764.8,0,1,0,0,1,71,0,1.0,7433.98,37508.22,1170.42,1000,1622.67,11.59,4,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
41,1,1,64,59396.8,1,1,1,0,0,31,1,7.0,36371.35,37591.88,8245.65,500,1055.6,14.72,4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
41,1,0,81,59420.8,1,1,0,0,0,20,0,10.0,18885.14,14846.61,6081.78,2000,1155.97,8.31,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
46,1,1,83,61254.4,0,1,0,0,1,90,0,1.0,8446.59,12755.03,5226.26,500,1232.57,7.78,5,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
45,1,1,72,60921.6,1,0,1,1,0,95,1,5.0,27519.53,35796.14,3033.68,1000,1324.78,13.08,5,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38,1,1,74,58190.4,1,0,0,5,0,8,1,6.0,20593.54,20275.41,6404.38,500,1518.54,12.7,5,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
37,1,1,51,57761.6,0,0,0,3,0,71,1,4.0,30446.56,34306.65,5563.08,2000,1239.06,12.63,5,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
41,1,0,96,59427.2,0,1,0,1,0,9,1,4.0,23605.8,25202.88,1592.18,1000,1622.67,9.71,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
49,0,1,67,62257.6,1,1,0,0,0,90,1,7.0,19420.78,19509.6,7117.49,500,1055.6,10.27,3,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
40,0,1,66,59033.6,1,0,0,0,0,1,0,4.0,11112.03,53731.28,5239.76,2000,1155.97,9.14,5,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
46,0,0,80,61278.4,1,1,1,1,0,47,0,6.0,53782.51,5722.4,3337.33,500,1232.57,12.09,3,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
50,0,1,81,62576.0,1,0,0,0,0,51,0,3.0,18202.32,13777.53,2226.62,500,1078.65,8.9,2,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
69,0,1,70,67747.2,0,1,0,0,0,0,0,7.0,27819.99,15650.52,6673.47,1000,1324.78,9.47,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
50,0,1,95,62579.2,0,1,0,0,0,100,0,7.0,19004.11,14900.58,4957.1,2000,1239.06,11.29,6,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
51,0,1,50,116072.32,0,1,0,0,0,92,0,1.0,24898.9,7885.63,5654.15,2000,1246.68,10.71,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
48,1,1,96,86710.4,1,0,1,0,1,73,0,6.0,40107.72,47541.17,3625.06,500,1082.36,9.69,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45,1,1,52,85296.96,0,1,1,1,0,65,1,8.0,11370.82,28622.44,5900.82,500,1354.2,10.46,3,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
46,0,1,74,85783.04,1,1,0,0,0,0,0,7.0,9602.75,15146.39,4368.97,500,1055.6,9.5,7,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
52,0,1,57,63200.0,1,1,0,0,0,12,0,3.0,19991.73,32129.47,3675.45,500,1232.57,7.64,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
44,1,1,82,60537.6,1,0,0,0,0,25,0,8.0,34165.61,17750.78,6858.74,500,1082.36,12.55,7,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
39,0,1,81,58635.2,0,0,0,0,0,46,0,6.0,20062.08,28204.94,1283.25,500,1518.54,11.98,4,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
40,1,1,54,59038.4,0,0,0,0,0,1,0,5.0,30503.17,8687.14,2857.99,2000,1239.06,11.43,2,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
48,0,1,67,61939.2,1,1,0,0,1,17,1,3.0,36759.75,32935.51,5723.63,1000,1622.67,10.48,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
31,1,1,86,54942.4,1,1,0,0,1,9,1,6.0,26221.09,42877.01,2762.05,500,1082.36,9.32,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
41,0,0,63,59424.0,1,1,1,1,0,4,0,5.0,23500.96,22605.17,6423.04,2000,1155.97,8.82,5,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
32,0,0,80,55448.0,1,0,0,3,0,23,1,3.0,33260.49,8211.78,6052.49,500,1518.54,7.6,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
45,1,1,92,60918.4,1,1,0,0,1,98,0,7.0,16598.01,29080.01,1669.31,500,1354.2,12.03,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
36,0,0,49,57347.2,1,0,0,0,0,65,0,4.0,20801.05,10113.0,5147.3,1000,999.43,9.24,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
41,1,1,59,59416.0,0,0,1,0,0,70,0,3.0,21679.52,53957.35,6178.85,500,1078.65,12.49,6,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
55,1,1,85,64136.0,0,0,1,0,1,9,1,4.0,30806.73,13864.58,6823.93,1000,1324.78,11.84,5,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
35,0,1,87,56896.0,1,0,0,0,1,31,0,6.0,5113.51,40610.15,3347.8,500,1518.54,11.29,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
32,1,1,84,55446.4,0,1,0,1,0,80,1,6.0,18187.34,48899.18,2040.65,1000,1622.67,11.27,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
43,0,1,86,60195.2,1,0,1,0,0,75,1,7.0,41828.14,31596.64,7911.61,500,1082.36,10.29,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
37,1,1,54,57769.6,1,1,0,0,0,60,1,5.0,32183.65,20266.39,9151.15,500,1354.2,7.7,6,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
41,1,0,45,59416.0,0,1,1,0,0,50,1,1.0,14887.06,10754.99,4618.86,500,1055.6,11.67,5,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
39,0,1,65,58630.4,1,0,1,0,0,50,1,1.0,21689.62,19280.92,3601.88,1000,999.43,11.04,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
41,0,1,81,83204.8,0,1,1,0,0,84,0,5.0,13062.83,18850.49,9141.35,1000,1726.91,11.1,5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
41,1,0,91,83160.0,1,0,0,0,0,87,0,1.0,33134.14,3152.7,6281.14,500,1232.57,8.95,5,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
53,0,0,86,88921.28,1,0,0,1,0,72,1,4.0,17783.06,27312.13,4193.16,500,1078.65,9.8,5,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
37,0,1,88,80841.6,1,0,0,0,0,63,1,7.0,21765.8,14143.42,6847.13,1000,1324.78,9.5,3,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
44,1,1,81,84757.12,0,0,1,0,0,16,1,4.0,16827.78,8023.15,1823.37,2000,1239.06,11.28,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
58,0,1,83,90930.56,1,1,0,2,0,51,0,3.0,28573.31,13945.57,3727.99,2000,1246.68,11.83,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
39,1,1,64,82060.16,1,0,0,0,0,95,0,8.0,8615.31,21592.91,3817.64,500,1082.36,11.01,2,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
48,0,1,62,86739.52,1,1,1,1,1,3,1,7.0,33972.49,32719.58,8115.29,2000,1155.97,11.55,5,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
62,1,1,74,66057.6,0,0,0,0,0,40,1,6.0,23635.96,37521.2,5248.23,500,1518.54,9.72,1,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
59,0,1,85,65235.2,1,1,0,1,1,35,1,6.0,29747.69,16752.69,4799.64,500,1055.6,8.65,2,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
43,0,1,69,60180.8,1,0,0,2,1,99,1,3.0,23539.92,16170.57,3662.59,2000,1155.97,9.41,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
35,1,1,76,56896.0,1,0,0,0,1,2,1,4.0,26464.19,38157.11,5521.01,500,1078.65,11.84,6,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
62,0,0,90,66048.0,1,0,0,4,0,1,1,3.0,9050.69,32393.96,5515.57,500,1518.54,9.55,4,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
47,1,1,79,61638.4,1,0,0,0,0,99,0,4.0,7479.95,27477.25,8683.69,2000,1239.06,12.18,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
35,1,1,66,56884.8,0,0,0,0,0,4,1,5.0,23427.28,48678.11,5415.84,2000,1246.68,11.45,4,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
53,1,1,91,63518.4,1,1,1,0,0,29,1,6.0,21028.41,19807.46,3385.99,500,1082.36,9.68,5,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
45,1,1,83,60912.0,0,0,0,1,0,0,1,2.0,24312.82,7278.96,2637.89,500,1354.2,10.05,4,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
34,1,1,70,56433.6,0,0,0,2,0,96,1,6.0,32126.95,25513.76,5135.11,500,1055.6,10.22,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
49,1,1,74,62265.6,1,1,0,0,0,10,1,7.0,32481.23,26486.54,5395.36,1000,1726.91,12.34,6,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
40,0,0,62,59016.0,1,1,1,2,0,50,1,4.0,18699.87,10406.25,1228.32,500,1078.65,9.91,4,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
47,0,1,90,61582.4,0,1,0,0,0,98,1,5.0,39112.78,23372.24,3923.83,500,1518.54,9.21,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
60,0,1,93,65513.6,1,0,0,0,0,50,0,5.0,32145.51,15013.09,6388.33,2000,1239.06,9.82,3,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
41,1,0,39,59385.6,0,0,0,1,0,100,1,6.0,23408.39,18678.33,3989.53,1000,1622.67,9.4,7,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
57,1,1,52,64683.2,1,0,0,0,0,99,0,5.0,8483.05,23399.04,7870.47,500,1082.36,11.58,3,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
49,0,1,84,87180.8,1,0,1,0,1,19,1,3.0,33252.16,21725.28,4364.26,1000,999.43,8.85,4,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
57,1,0,99,90567.68,1,0,1,0,1,17,0,7.0,16807.11,3386.28,2061.87,2000,1155.97,11.04,6,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
42,0,1,66,83733.44,0,1,0,0,0,62,0,6.0,30628.17,33032.52,3450.91,1000,1726.91,9.48,2,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
49,1,0,78,62243.2,1,0,0,0,1,48,0,8.0,10345.55,17406.24,3022.65,2000,1246.68,9.53,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
68,0,1,95,67523.2,1,1,1,2,0,73,1,3.0,12194.16,14220.96,5194.54,500,1082.36,7.75,2,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
34,0,1,79,78989.12,0,1,1,0,0,23,1,4.0,14495.77,18096.68,3894.18,500,1055.6,7.87,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
79,1,1,70,97872.32,1,1,0,1,1,6,1,7.0,10398.11,30733.16,2957.15,1000,999.43,9.36,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
68,1,1,91,94492.16,1,0,0,0,0,4,1,6.0,40097.08,7465.93,1990.28,1000,1324.78,9.48,4,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
42,0,0,57,79776.0,1,1,0,0,0,34,1,5.0,20531.43,17934.58,3288.79,2000,1246.68,7.71,2,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
46,1,1,65,61284.8,1,1,1,0,0,28,0,8.0,13538.08,15284.4,6226.33,1000,1622.67,8.3,4,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
44,0,1,59,60571.2,1,1,0,5,0,78,1,4.0,14280.14,15437.93,7797.53,1000,999.43,11.88,5,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
46,1,1,87,31214.4,1,1,1,0,0,38,1,9.0,39890.48,12215.29,5540.93,1000,1726.91,8.45,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
61,1,1,53,35744.0,1,0,0,0,0,77,0,7.0,16915.47,13353.69,6415.42,500,1078.65,9.85,6,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
38,1,1,68,38204.8,0,1,1,1,0,16,1,3.0,29108.02,36816.52,8778.24,1000,1324.78,11.23,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
46,0,0,59,31248.0,1,0,0,2,0,1,0,3.0,35691.48,18343.17,4819.6,500,1518.54,11.1,2,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
45,1,1,74,30883.2,1,1,1,0,0,49,0,9.0,10242.91,27262.12,3063.56,2000,1246.68,7.75,2,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
45,0,1,79,30881.6,1,0,1,1,0,3,0,2.0,17254.27,35351.96,4485.21,1000,1622.67,11.19,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25,1,1,84,31478.4,1,0,0,1,0,4,0,5.0,26988.75,10682.72,6589.62,500,1082.36,10.06,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39,0,1,89,38603.2,1,1,1,1,0,95,1,10.0,19476.37,24058.28,3736.18,2000,1155.97,8.76,5,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
58,1,1,56,34952.0,1,1,1,0,0,48,1,6.0,41503.3,13692.28,5674.85,1000,1726.91,10.58,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
67,1,0,74,37270.4,1,1,0,0,0,79,1,7.0,16875.96,12509.59,4625.09,500,1232.57,9.19,3,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
52,1,1,80,33228.8,1,1,1,1,0,12,1,8.0,19990.79,15848.39,4669.76,500,1078.65,9.75,4,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
48,1,1,84,61968.0,1,0,0,2,1,96,1,2.0,16998.59,31470.19,2932.47,1000,1324.78,12.11,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
36,1,0,86,57329.6,0,0,0,0,0,70,1,1.0,31833.53,16590.55,3750.78,500,1518.54,7.27,4,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
55,0,1,86,64132.8,1,1,0,1,0,78,1,5.0,16167.61,12277.89,4216.88,2000,1239.06,10.83,5,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
28,1,1,55,48334.4,1,1,1,0,0,92,1,3.0,21038.18,29910.59,8811.41,1000,1622.67,12.7,4,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
56,1,1,76,44414.4,1,1,0,2,0,2,1,7.0,26328.11,16360.88,3443.43,500,1354.2,9.2,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
52,1,0,77,43230.4,1,1,1,0,1,13,1,5.0,19839.7,33353.98,6130.91,500,1055.6,8.91,3,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
